fir_id,district_id,station_id,crime_head,crime_category,ipc_bns_sections,crime_date,crime_time,registration_date,registration_time,latitude,longitude,description,District_Name,District_Population,Station_Name,Station_Type,Station_Jurisdiction_Area,Victim_Count,First_Victim_Name,First_Victim_Gender,First_Victim_Age,Any_Fatal_Injury,Accused_Count,First_Accused_Name,First_Accused_Gender,First_Accused_Age,Any_Absconding,Any_Previous_Record,Witness_Count,Any_High_Reliability_Witness,Primary_Vehicle_Category,Total_Vehicle_Value_INR,Weapon_Count,Primary_Weapon_Type,Any_Unlicensed_Weapon,Cyber_Attack_Vector,Cyber_Target_System,Cyber_Financial_Loss_INR,Cyber_Flag,Economic_Fraud_Type,Economic_Amount_Involved_INR,Economic_Affected_Entity_Type,Evidence_Count,FSL_Sent_Count,Investigation_Actions_Count,Last_Action_Date,First_Action_Date,Investigation_Status,Investigation_Days,Has_ChargeSheet,Court_Name,ChargeSheet_Total_Accused,ChargeSheet_Filing_Date,Has_Judgment,Judgment_Result,Sentence_Details,Sentence_Years,Life_Sentence_Flag,Fine_Amount_INR,Judgment_Date,Court_Type,ChargeSheet_Days,Weapon_Used_Flag,crime_year,crime_month,crime_dayofweek,crime_is_weekend,crime_time_of_day,reporting_delay_days,investigation_duration_days,chargesheet_duration_days,victim_age_group,accused_age_group,description_word_count,description_char_count
FIR-2024-BLR-000026,DIST-000001,PS-000051,Murder,IPC,IPC 302,2024-04-05,19:43:32,2024-04-05,12:15:57,67.255396,125.706472,Incident reported at Balakrishnan Law & Order Police Station regarding Murder. Unde neque dolorum eum magnam nulla suscipit. Harum reiciendis exercitationem adipisci illo voluptate accusamus. Assumenda officia laboriosam cum tenetur optio inventore. Vel quibusdam illo cumque aspernatur aliquam quia expedita. Corporis non delectus fuga excepturi eius consequatur.,Bengaluru City,13608000,Balakrishnan Law & Order Police Station,Law & Order,Balakrishnan and surrounding areas,1,Nandini Bhat,Female,55,True,1,Suresh Muralidhar,Male,24,False,True,6,True,Four-Wheeler,840000.0,1,Machete (Long Blade),False,Ransomware / Malware,Personal Email Account,330000.0,False,Money Laundering,6550000.0,Private Corporation,2,2,1,2024-04-08,2024-04-08,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,4,Friday,False,Evening,0,0,,50-64,18-24,47,364
FIR-2024-BLR-000027,DIST-000001,PS-000053,Murder,IPC,IPC 302,2024-07-15,00:50:30,2024-07-15,02:16:45,-12.867796,76.972425,Incident reported at Bengaluru City Cyber Crime (CEN) 11 regarding Murder. Earum laboriosam rem omnis iusto cumque aspernatur. Est est debitis nam praesentium cupiditate. Quisquam pariatur at omnis nulla. Vero nostrum sunt reprehenderit.,Bengaluru City,13608000,Bengaluru City Cyber Crime (CEN) 11,Cyber Crime (CEN),Rao and surrounding areas,1,Kumar Bhat,Male,61,True,1,Nagaraj Muralidhar,Male,26,True,False,6,True,Four-Wheeler,655000.0,2,Switchblade / Dagger,False,Identity Theft,Cryptocurrency Wallet,342500.0,False,Chit Fund Scam,6800000.0,Government Department,3,1,2,2024-07-24,2024-07-19,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,7,Monday,False,Night,0,5,,50-64,25-34,33,237
FIR-2024-BLR-000028,DIST-000001,PS-000016,Murder,IPC,IPC 302,2024-11-26,16:09:46,2024-11-26,22:33:21,-34.0810895,-76.191039,Incident reported at Ramakrishnan Law & Order Police Station regarding Murder. Amet sapiente dolores sit. Porro consectetur harum molestias. Excepturi dolor reiciendis totam rerum. Similique distinctio nobis. Nobis atque at iure. Quis deserunt libero dolor atque qui.,Bengaluru City,13608000,Ramakrishnan Law & Order Police Station,Law & Order,Ramakrishnan and surrounding areas,1,Geetha Kulkarni,Female,59,True,1,Prakash Acharya,Male,45,False,False,5,True,Auto-Rickshaw,140000.0,1,Iron Rod / Crowbar,False,SIM Swapping,Mobile Banking Application,355000.0,False,Real Estate Fraud,7050000.0,Private Corporation,2,2,3,2024-12-02,2024-11-27,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,11,Tuesday,False,Afternoon,0,5,,50-64,35-49,37,267
FIR-2024-BLR-000029,DIST-000001,PS-000011,Murder,IPC,IPC 302,2024-04-16,16:14:47,2024-04-17,06:40:34,70.5194295,89.664518,Incident reported at Wali Law & Order Police Station regarding Murder. Blanditiis mollitia amet soluta voluptatum pariatur commodi. Provident veniam assumenda asperiores consequatur earum dolore. Iusto nesciunt ea veritatis aut sapiente. Odit delectus occaecati non aspernatur dolores corrupti. Nesciunt voluptate sapiente excepturi adipisci soluta quam.,Bengaluru City,13608000,Wali Law & Order Police Station,Law & Order,Wali and surrounding areas,1,Devaraj Muralidhar,Male,71,True,3,Sujatha Nayak,Female,21,True,True,8,True,Commercial / LCV,685000.0,2,Wooden Lathi / Club,False,Unauthorized Access / Hacking,Corporate Cloud Server,367500.0,False,Bank Loan Fraud,7300000.0,Government Department,3,2,1,2024-04-21,2024-04-21,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,4,Tuesday,False,Afternoon,1,0,,65+,18-24,45,354
FIR-2024-BLR-000030,DIST-000001,PS-000079,Murder,IPC,IPC 302,2024-09-22,01:53:48,2024-09-22,00:41:35,-28.4986925,1.983112,Incident reported at Kashyap Economic Offences Police Station regarding Murder. Deleniti dicta ullam praesentium praesentium qui. Minima sit consectetur alias labore aperiam quas. Optio perspiciatis doloribus sequi alias dolores occaecati. Architecto deleniti aliquam iure tempore quo illo.,Bengaluru City,13608000,Kashyap Economic Offences Police Station,Economic Offences,Kashyap and surrounding areas,1,Vijay Gowda,Male,59,True,2,Ganesh Kamat,Male,20,False,False,7,True,Two-Wheeler,115000.0,2,0.32 Calibre Revolver,False,Social Media Impersonation,ATM / PoS Terminal,380000.0,False,Tax Evasion,7550000.0,Private Corporation,2,2,2,2024-09-28,2024-09-27,COMPLETED,1,True,"Principal District & Sessions Court, DIST-000001",2.0,2024-10-31,True,Pending Trial,Pending,-1.0,False,0.0,2024-11-30,Principal District & Sessions Court,39.0,True,2024,9,Sunday,True,Night,0,1,39.0,50-64,18-24,37,290
FIR-2024-BLR-000031,DIST-000001,PS-000065,Murder,IPC,IPC 302,2024-04-30,04:04:05,2024-05-01,02:08:03,-86.2510795,116.92002,Incident reported at Kumer Crime Police Station regarding Murder. A quia placeat ut. Inventore eos dolorum. Beatae ex placeat aliquam fugiat rerum perspiciatis. Vel placeat suscipit voluptatibus quo omnis non. Illum ipsa non. A fugiat expedita culpa dicta perspiciatis earum.,Bengaluru City,13608000,Kumer Crime Police Station,Crime,Kumer and surrounding areas,1,Shivakumar Shetty,Male,39,True,1,Darshan Joshi,Male,23,False,True,7,True,Two-Wheeler,130000.0,1,9mm Pistol,False,Investment / Crypto Scam,E-Commerce Payment Gateway,392500.0,False,Insider Trading,7800000.0,Government Department,2,2,3,2024-05-10,2024-05-03,COMPLETED,7,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,4,Tuesday,False,Night,1,7,,35-49,18-24,40,275
FIR-2024-BLR-000032,DIST-000001,PS-000075,Murder,IPC,IPC 302,2024-06-30,14:03:46,2024-07-01,21:39:59,-89.250283,-162.457905,Incident reported at Sandal Law & Order Police Station regarding Murder. Sunt recusandae temporibus deserunt eos fuga iste dolorum. Odit ratione mollitia. Similique fugit sed ea quia accusantium. Nam nobis error consequatur ipsa aspernatur. Vero enim eius repellat quibusdam voluptatum tempore corporis. Velit architecto dolorem.,Bengaluru City,13608000,Sandal Law & Order Police Station,Law & Order,Sandal and surrounding areas,1,Vijay Joshi,Male,69,True,1,Manjunatha Deshmukh,Male,19,False,True,7,True,Two-Wheeler,145000.0,2,Machete (Long Blade),False,Phishing / Vishing,Social Media Profile,405000.0,False,Corporate Fraud,8050000.0,Private Corporation,2,1,1,2024-07-06,2024-07-06,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,6,Sunday,True,Afternoon,1,0,,65+,18-24,45,329
FIR-2024-BLR-000033,DIST-000001,PS-000034,Murder,IPC,IPC 302,2024-05-29,00:09:31,2024-06-01,13:48:54,62.2853385,1.684165,Incident reported at Shroff Law & Order Police Station regarding Murder. Recusandae magnam quos fugit tenetur. Incidunt temporibus earum. Culpa occaecati eligendi harum numquam perspiciatis.,Bengaluru City,13608000,Shroff Law & Order Police Station,Law & Order,Shroff and surrounding areas,1,Nandini Kuruba,Female,65,True,2,Chetan Shetty,Male,32,False,False,8,True,Two-Wheeler,160000.0,1,Sword / Talwar,False,UPI Payment Fraud,Personal Email Account,417500.0,False,Embezzlement / Misappropriation,8300000.0,Government Department,3,2,2,2024-06-04,2024-06-02,COMPLETED,2,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,5,Wednesday,False,Night,3,2,,50-64,25-34,25,190
FIR-2024-BLR-000034,DIST-000001,PS-000042,Murder,IPC,IPC 302,2024-02-01,12:34:55,2024-02-01,12:32:26,42.0447475,10.215048,Incident reported at Khatri Law & Order Police Station regarding Murder. Unde est soluta. Nostrum aspernatur assumenda perspiciatis culpa molestiae. Rem nam repellendus nam aspernatur. Quo reprehenderit officia ipsum. Saepe magni quae architecto.,Bengaluru City,13608000,Khatri Law & Order Police Station,Law & Order,Khatri and surrounding areas,1,Puneeth Acharya,Male,60,True,1,Nagaraj Joshi,Male,42,False,False,7,True,Four-Wheeler,760000.0,2,Iron Rod / Crowbar,False,Ransomware / Malware,Cryptocurrency Wallet,430000.0,False,Money Laundering,8550000.0,Private Corporation,3,2,3,2024-02-13,2024-02-04,COMPLETED,9,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,2,Thursday,False,Afternoon,0,9,,50-64,35-49,33,246
FIR-2024-BLR-000035,DIST-000001,PS-000047,Murder,IPC,IPC 302,2024-10-11,20:58:02,2024-10-11,21:38:45,42.0367455,125.814403,Incident reported at Chokshi Law & Order Police Station regarding Murder. Iusto praesentium natus vel nostrum animi excepturi. Quaerat ab provident unde quod recusandae iusto repellendus. Provident fugiat itaque ad. Corrupti officia totam quos nemo perspiciatis.,Bengaluru City,13608000,Chokshi Law & Order Police Station,Law & Order,Chokshi and surrounding areas,1,Ravi Bhat,Male,26,True,1,Prakash Pujari,Male,22,False,False,7,True,Four-Wheeler,775000.0,1,Gelatin Sticks / Detonators,False,Identity Theft,Mobile Banking Application,442500.0,False,Chit Fund Scam,8800000.0,Government Department,2,2,1,2024-10-12,2024-10-12,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,10,Friday,False,Evening,0,0,,25-34,18-24,36,262
FIR-2024-BLR-000036,DIST-000001,PS-000076,Murder,IPC,IPC 302,2024-09-13,19:34:42,2024-09-13,19:34:30,10.8153765,63.192639,Incident reported at Tiwari Law & Order Police Station regarding Murder. Consectetur officia veritatis est. Esse repudiandae ipsa ex. Explicabo consectetur non illum commodi iusto fugiat. Laudantium quisquam atque beatae ut. Animi at ad veritatis ex.,Bengaluru City,13608000,Tiwari Law & Order Police Station,Law & Order,Tiwari and surrounding areas,1,Shruthi Moger,Female,72,True,1,Shivakumar Kamat,Male,40,False,True,6,True,Four-Wheeler,790000.0,2,0.32 Calibre Revolver,False,SIM Swapping,Corporate Cloud Server,455000.0,False,Real Estate Fraud,9050000.0,Private Corporation,3,2,2,2024-09-18,2024-09-15,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,9,Friday,False,Evening,0,3,,65+,35-49,36,250
FIR-2024-BLR-000037,DIST-000001,PS-000070,Murder,IPC,IPC 302,2024-11-16,11:58:35,2024-11-16,14:42:06,-0.4781065,41.58526,Incident reported at Krishnan Traffic Police Station regarding Murder. Eaque saepe praesentium corrupti adipisci enim nisi culpa. Omnis dolorum tenetur ullam corrupti maxime excepturi blanditiis. Numquam totam adipisci animi nobis perferendis id doloribus. Cumque fuga dolorum quas debitis consequuntur. Nulla harum laudantium sed.,Bengaluru City,13608000,Krishnan Traffic Police Station,Traffic,Krishnan and surrounding areas,1,Praveen Prabhu,Male,52,True,3,Manjunatha Reddy,Male,20,True,True,7,True,Four-Wheeler,805000.0,1,9mm Pistol,True,Unauthorized Access / Hacking,ATM / PoS Terminal,467500.0,False,Bank Loan Fraud,9300000.0,Government Department,2,2,3,2024-11-26,2024-11-20,COMPLETED,6,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,11,Saturday,True,Morning,0,6,,50-64,18-24,43,331
FIR-2024-BLR-000038,DIST-000001,PS-000034,Murder,IPC,IPC 302,2024-05-27,17:56:39,2024-06-03,01:03:17,-19.298227,127.522258,Incident reported at Shroff Law & Order Police Station regarding Murder. Ipsa eius similique laborum tempore asperiores. Temporibus voluptatem asperiores suscipit occaecati. Enim veritatis architecto culpa magnam. Perspiciatis asperiores consequatur alias quae eaque sunt facilis. Quibusdam molestias quam. Id facere quibusdam magnam quidem rem delectus. Culpa impedit molestias modi sequi cumque voluptatibus necessitatibus. Iusto sequi suscipit laboriosam expedita alias repellendus.,Bengaluru City,13608000,Shroff Law & Order Police Station,Law & Order,Shroff and surrounding areas,1,Anand Pujari,Male,26,True,1,Venkatesh Rao,Male,29,False,True,8,True,Auto-Rickshaw,290000.0,2,Machete (Long Blade),False,Social Media Impersonation,E-Commerce Payment Gateway,480000.0,False,Tax Evasion,9550000.0,Private Corporation,3,2,1,2024-06-05,2024-06-05,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,5,Monday,False,Evening,7,0,,25-34,25-34,60,485
FIR-2024-BLR-000039,DIST-000001,PS-000042,Murder,IPC,IPC 302,2024-09-15,10:49:16,2024-09-16,07:50:12,-9.3820085,6.567467,Incident reported at Khatri Law & Order Police Station regarding Murder. Ipsam ducimus recusandae id a. Sed error eos voluptatibus libero. Alias sunt ipsam officia a rerum.,Bengaluru City,13608000,Khatri Law & Order Police Station,Law & Order,Khatri and surrounding areas,1,Shivakumar Nayak,Male,43,True,3,Venkatesh Moger,Male,35,True,True,7,True,Commercial / LCV,835000.0,1,Sword / Talwar,False,Investment / Crypto Scam,Social Media Profile,492500.0,False,Insider Trading,9800000.0,Government Department,2,2,2,2024-09-23,2024-09-19,COMPLETED,4,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,9,Sunday,True,Morning,1,4,,35-49,25-34,27,172
FIR-2024-BLR-000040,DIST-000001,PS-000043,Murder,IPC,IPC 302,2024-04-24,22:51:39,2024-04-25,01:02:48,32.4068285,-128.396212,Incident reported at Bengaluru City Women Police Station 11 regarding Murder. Iure eligendi id assumenda. Odio laborum nobis voluptatibus.,Bengaluru City,13608000,Bengaluru City Women Police Station 11,Women Police Station,Varma and surrounding areas,1,Anitha Pawar,Female,46,True,3,Ramesh Reddy,Male,20,False,False,5,True,Two-Wheeler,65000.0,1,Iron Rod / Crowbar,False,Phishing / Vishing,Personal Email Account,5000.0,False,Corporate Fraud,10050000.0,Private Corporation,3,2,3,2024-05-03,2024-04-30,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,4,Wednesday,False,Night,1,3,,35-49,18-24,19,138
FIR-2024-BLR-000041,DIST-000001,PS-000069,Murder,IPC,IPC 302,2024-02-19,10:22:15,2024-02-19,03:53:01,-43.5635405,35.303403,Incident reported at Nigam Crime Police Station regarding Murder. Consequuntur a a laboriosam. Cupiditate velit illum perspiciatis exercitationem voluptate. Vel nesciunt iste distinctio. Magnam neque exercitationem consectetur.,Bengaluru City,13608000,Nigam Crime Police Station,Crime,Nigam and surrounding areas,1,Chetan Gowda,Male,71,True,3,Darshan Bhat,Male,20,False,False,6,True,Two-Wheeler,80000.0,0,No Weapon,False,UPI Payment Fraud,Cryptocurrency Wallet,17500.0,False,Embezzlement / Misappropriation,10300000.0,Government Department,2,2,1,2024-02-22,2024-02-22,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,2,Monday,False,Morning,0,0,,65+,18-24,27,227
FIR-2024-BLR-000042,DIST-000001,PS-000043,Murder,IPC,IPC 302,2024-06-29,17:49:29,2024-06-29,12:07:05,-85.490497,85.31281,Incident reported at Bengaluru City Women Police Station 11 regarding Murder. Cum vel eum rerum. Autem vero et error earum deserunt quos. Ipsum eum adipisci architecto. Sed quisquam tempora earum exercitationem. Perspiciatis dolor illo dolores autem libero. Sequi fugit sit amet. Vel accusantium sint voluptates voluptatum.,Bengaluru City,13608000,Bengaluru City Women Police Station 11,Women Police Station,Varma and surrounding areas,1,Basavaraj Kamat,Male,63,True,1,Ramesh Pujari,Male,27,False,False,5,True,Two-Wheeler,95000.0,0,No Weapon,False,Ransomware / Malware,Mobile Banking Application,30000.0,False,Money Laundering,10550000.0,Private Corporation,2,2,2,2024-07-08,2024-07-03,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,6,Saturday,True,Evening,0,5,,50-64,25-34,46,323
FIR-2024-BLR-000043,DIST-000001,PS-000074,Murder,IPC,IPC 302,2024-10-01,13:27:02,2024-10-01,04:46:50,-57.282181,-124.477486,Incident reported at Narain Traffic Police Station regarding Murder. Eveniet exercitationem non aspernatur. Itaque ab iure consequatur. Voluptatum nobis sequi impedit magni doloribus. Autem aspernatur nemo blanditiis officiis ipsa esse.,Bengaluru City,13608000,Narain Traffic Police Station,Traffic,Narain and surrounding areas,1,Vidya Shetty,Female,52,True,3,Ramesh Hegde,Male,39,True,True,5,True,Two-Wheeler,110000.0,0,No Weapon,False,Identity Theft,Corporate Cloud Server,42500.0,False,Chit Fund Scam,10800000.0,Government Department,3,2,3,2024-10-07,2024-10-02,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,10,Tuesday,False,Afternoon,0,5,,50-64,35-49,30,236
FIR-2024-BLR-000044,DIST-000001,PS-000032,Murder,IPC,IPC 302,2024-03-23,23:27:04,2024-03-26,04:10:49,6.9255545,-21.344469,Incident reported at Bengaluru City Cyber Crime (CEN) regarding Murder. Officia necessitatibus sapiente enim numquam est rem. Hic eos accusantium totam necessitatibus expedita. Omnis quasi distinctio rem error a corrupti. Repudiandae perferendis laborum pariatur. Praesentium veniam ratione sint modi. Eum totam tenetur.,Bengaluru City,13608000,Bengaluru City Cyber Crime (CEN),Cyber Crime (CEN),Ram and surrounding areas,1,Kumar Nayak,Male,27,True,3,Mahesh Angadi,Male,24,False,True,7,True,Four-Wheeler,710000.0,0,No Weapon,False,SIM Swapping,ATM / PoS Terminal,55000.0,False,Real Estate Fraud,11050000.0,Private Corporation,2,2,1,2024-03-30,2024-03-30,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,3,Saturday,True,Night,3,0,,25-34,18-24,42,320
FIR-2024-BLR-000045,DIST-000001,PS-000066,Murder,IPC,IPC 302,2024-10-20,01:22:34,2024-10-20,02:52:27,44.006833,97.34743,Incident reported at Kar Law & Order Police Station regarding Murder. Dolore earum quam voluptate beatae animi magnam. Tempora consequuntur maxime quis labore reiciendis debitis. Provident sed hic atque. Et quis enim esse deleniti. Earum distinctio sequi quisquam in corrupti.,Bengaluru City,13608000,Kar Law & Order Police Station,Law & Order,Kar and surrounding areas,1,Pallavi Moger,Female,41,True,1,Chaitra Deshmukh,Female,30,False,False,7,True,Four-Wheeler,725000.0,0,No Weapon,False,Unauthorized Access / Hacking,E-Commerce Payment Gateway,67500.0,False,Bank Loan Fraud,11300000.0,Government Department,2,2,2,2024-10-26,2024-10-25,COMPLETED,1,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,10,Sunday,True,Night,0,1,,35-49,25-34,40,276
FIR-2024-BLR-000046,DIST-000001,PS-000041,Murder,IPC,IPC 302,2024-08-30,18:57:46,2024-08-31,04:06:13,83.120791,3.495157,Incident reported at Hayre Traffic Police Station regarding Murder. Nihil asperiores quasi occaecati earum ea optio. Officia voluptate tenetur eum cupiditate enim. Saepe fuga harum aspernatur perferendis quibusdam natus. Non et cumque voluptatem placeat. Laborum pariatur deleniti numquam numquam quasi. Officia excepturi voluptas dignissimos dolorum officia.,Bengaluru City,13608000,Hayre Traffic Police Station,Traffic,Hayre and surrounding areas,1,Kumar Chalavadi,Male,42,True,1,Bhavya Naidu,Female,18,False,False,5,True,Four-Wheeler,740000.0,0,No Weapon,False,Social Media Impersonation,Social Media Profile,80000.0,False,Tax Evasion,11550000.0,Private Corporation,2,1,3,2024-09-09,2024-09-02,COMPLETED,7,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,8,Friday,False,Evening,1,7,,35-49,<18,46,359
FIR-2024-BLR-000047,DIST-000001,PS-000002,Murder,IPC,IPC 302,2024-01-19,19:07:10,2024-01-19,16:49:12,45.6902135,86.169829,Incident reported at Modi Law & Order Police Station regarding Murder. Ad provident veritatis. Hic ut numquam provident ex nisi. Nulla id eveniet iste eius voluptas aperiam. Voluptate harum assumenda quidem quasi eaque. Repellat ex velit placeat assumenda sequi.,Bengaluru City,13608000,Modi Law & Order Police Station,Law & Order,Modi and surrounding areas,1,Mahesh Hiremath,Male,61,True,3,Yediyurappa Bhat,Male,35,False,True,6,True,Four-Wheeler,755000.0,0,No Weapon,False,Investment / Crypto Scam,Personal Email Account,92500.0,False,Insider Trading,11800000.0,Government Department,3,2,1,2024-01-24,2024-01-24,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,1,Friday,False,Evening,0,0,,50-64,25-34,39,262
